交易標的,地址,幾樓,屋齡,是否有電梯,坪數,每坪價格,車位坪數,車位每坪價格,緯度,經度,最近捷運站出口,距離(公尺),類別
房地(土地+建物),潭美街６７號三樓,3.0,38.0,0,29.91,501434,0.0,,25.053347,121.577737,松山站出口5,310,無電梯_4樓以下
房地(土地+建物),忠孝東路六段２７８巷２２弄６號二樓,2.0,,0,17.93,669188,0.0,,25.048267,121.58943,昆陽站出口1,403,無電梯_4樓以下
房地(土地+建物),育英街５７巷１８號三樓,3.0,,0,25.92,389643,0.0,,24.992347,121.538212,景美站出口3,239,無電梯_4樓以下
房地(土地+建物),大同街２１３號三樓,3.0,40.0,0,32.39,412490,0.0,,25.137887,121.499117,新北投站出口2,356,無電梯_4樓以下
房地(土地+建物),致遠二路９５巷２５號,1.0,46.0,0,22.37,724287,0.0,,25.116711,121.510837,石牌站出口1,485,無電梯_4樓以下
房地(土地+建物),懷德街１１巷３弄５號,1.0,50.0,0,29.46,807780,0.0,,25.111429,121.51856,明德站出口2,159,無電梯_4樓以下
房地(土地+建物),吳興街３３６巷６號三樓,3.0,52.0,0,29.8,612705,0.0,,25.025969,121.565892,台北101/世貿站出口3,786,無電梯_4樓以下
房地(土地+建物),和平西路三段１９９號,1.0,47.0,0,25.28,890142,0.0,,25.035468,121.49719,龍山寺站出口1,236,無電梯_4樓以下
房地(土地+建物),瑞安街１３５巷２３號二樓,2.0,41.0,0,28.2,868732,0.0,,25.026738,121.540997,科技大樓站出口,274,無電梯_4樓以下
房地(土地+建物),民權東路三段１９１巷１１１號二樓,2.0,50.0,0,25.82,580846,0.0,,25.065362,121.544815,中山國中站出口,511,無電梯_4樓以下
房地(土地+建物),一壽街４號,1.0,,0,18.64,831409,0.0,,24.980219,121.556411,大坪林站出口5,1363,無電梯_4樓以下
房地(土地+建物),石牌路二段３１５巷３４弄１４號二樓,2.0,42.0,0,31.7,526882,0.0,,25.123272,121.523109,石牌站出口1,1216,無電梯_4樓以下
房地(土地+建物),文德路２１９號三樓,3.0,38.0,0,32.81,470906,0.0,,25.078818,121.58702,文德站出口1,140,無電梯_4樓以下
房地(土地+建物),中央北路三段２３０號三樓,3.0,40.0,0,45.95,250290,0.0,,25.136211,121.480326,復興崗站出口2,499,無電梯_4樓以下
房地(土地+建物),西園路二段３７２巷１０１弄１０號三樓,3.0,51.0,0,10.87,413914,0.0,,25.027158,121.490204,龍山寺站出口2,1310,無電梯_4樓以下
房地(土地+建物),長泰街３０８巷１７號,1.0,52.0,0,47.7,519937,0.0,,25.021405,121.492771,龍山寺站出口2,1680,無電梯_4樓以下
房地(土地+建物),中華路二段３１５巷２５號二樓,2.0,,0,7.75,580416,0.0,,25.028459,121.50686,小南門站出口2,864,無電梯_4樓以下
房地(土地+建物),松信路１０９號三樓,3.0,48.0,0,30.68,638148,0.0,,25.044803,121.572193,永春站出口1,516,無電梯_4樓以下
房地(土地+建物),大亨路３２號二樓,2.0,55.0,0,25.36,650591,0.0,,25.142043,121.54695,石牌站出口1,4387,無電梯_4樓以下
房地(土地+建物),尊賢街２４９巷９號三樓,3.0,49.0,0,25.18,536074,0.0,,25.117424,121.506444,唭哩岸站出口1,368,無電梯_4樓以下
房地(土地+建物),中坡南路２８１號二樓,2.0,45.0,0,24.73,667142,0.0,,25.038736,121.584237,後山埤站出口2,602,無電梯_4樓以下
房地(土地+建物),天母東路８巷４０弄３號二樓,2.0,38.0,0,27.13,722335,0.0,,25.11649,121.531212,明德站出口2,1449,無電梯_4樓以下
