鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,屋齡,年度
松山區,房地(土地+建物),南京東路三段３０３巷６弄１之１號四樓,28.78,住,,,1101027,土地1建物1車位0,四層，陽台,七層,華廈(10層含以下有電梯),住家用,,133.69,6,0,6,有,無,28000000,209440.0,,0.0,0,陽台外推；其他增建；,RPWNMLLKJIGGFDA37DA,133.69,0.0,0.0,有,,,111
信義區,房地(土地+建物),吳興街３６１巷１弄７號二樓,33.25,住,,,1101018,土地1建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,,88.7,3,2,2,有,無,15800000,178129.0,,0.0,0,其他增建；,RPXPMLLJKIGGFDA67DA,88.7,0.0,0.0,無,,,111
信義區,房地(土地+建物),吳興街２８４巷３０弄５７號,32.25,住,,,1101031,土地1建物1車位0,一層，平台,四層,公寓(5樓含以下無電梯),住家用,,102.62,6,0,5,有,無,16600000,161762.0,,0.0,0,其他增建；,RPTQMLNJKIGGFDA67EA,102.62,0.0,0.0,無,,,111
中正區,房地(土地+建物),羅斯福路三段８４巷１２弄４之１號二樓,18.0,住,,,1101030,土地1建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,,62.73,3,2,1,有,無,14280000,227642.0,,0.0,0,陽台外推；其他增建；,RPQOMLMLKIGGFAA96EA,62.73,0.0,0.0,無,,,111
大同區,房地(土地+建物),大龍街１５９巷１８弄４號二樓,22.0,住,,,1101023,土地2建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,,62.44,3,2,1,有,無,11900000,190583.0,,0.0,0,其他增建；,RPOOMLOLKIGGFBA07EA,62.44,0.0,0.0,無,,,111
中正區,房地(土地+建物),羅斯福路三段２１０巷８弄２號四樓,64.0,住,,,1101019,土地3建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,,116.15,3,2,2,有,無,26000000,223848.0,,0.0,0,頂樓加蓋；其他增建；,RPRPMLSJKIGGFAA47DA,116.15,0.0,0.0,無,,,111
文山區,房地(土地+建物),指南路二段４５巷４０號,42.25,住,,,1101003,土地1建物1車位0,一層，平台,四層,公寓(5樓含以下無電梯),住家用,,109.11,3,2,2,有,無,17880000,163871.0,,0.0,0,其他增建；,RPPPMLPKKIGGFAA07DA,85.72,23.39,0.0,無,,,111
信義區,房地(土地+建物),吳興街２８１巷１９號三樓,28.25,住,,,1101023,土地1建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,,78.0,3,2,1,有,無,15000000,192308.0,,0.0,0,其他增建；,RPUNMLQKKIGGFDA77DA,78.0,0.0,0.0,無,,,111
大安區,房地(土地+建物),大安路一段８５號六樓,23.95,住,,,1101003,土地1建物1車位0,六層，陽台,七層,華廈(10層含以下有電梯),住家用,,141.32,3,2,2,有,無,43500000,307812.0,,0.0,0,陽台外推；其他增建；,RPSPMLOKKIGGFFA77DA,118.69,0.0,0.0,有,,,111
南港區,房地(土地+建物),忠孝東路六段２７８巷２９號二樓,27.0,住,,,1101030,土地2建物1車位0,二層,三層,公寓(5樓含以下無電梯),住家用,,69.23,2,1,1,有,無,12330000,178102.0,,0.0,0,其他增建；,RPPOMLLLKIGGFDA96DA,69.23,0.0,0.0,無,,,111
萬華區,房地(土地+建物),寶興街１４０巷４８號三樓,39.0,住,,,1101026,土地1建物1車位0,三層,三層,公寓(5樓含以下無電梯),住家用,,93.18,2,2,1,有,無,12000000,128783.0,,0.0,0,頂樓加蓋；其他增建；,RPUNMLMKJIGGFBA07DA,93.18,0.0,0.0,無,,,111
松山區,房地(土地+建物),南京東路五段２３巷９弄１８號五樓,41.0,住,,,1101031,土地1建物1車位0,五層，陽台,五層,公寓(5樓含以下無電梯),住家用,,132.5,3,2,2,有,無,23300000,175849.0,,0.0,0,其他增建；,RPQQMLKKJHHGFDA96DA,132.5,0.0,0.0,無,,,111
大安區,房地(土地+建物),忠孝東路四段２１６巷２７弄９號五樓,30.46,住,,,1101029,土地1建物1車位0,五層，陽台,七層,華廈(10層含以下有電梯),住家用,,125.1,3,2,2,有,無,37800000,302158.0,,0.0,0,,RPWNMLPKKHHGFFA18EA,125.1,0.0,0.0,有,,,111
文山區,房地(土地+建物),興隆路四段５８巷２３號四樓,29.25,住,,,1100925,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,,93.26,3,2,1,有,無,12000000,128673.0,,0.0,0,陽台外推；頂樓加蓋；,RPUNMLKKKIGGFAA96EA,78.25,0.0,15.01,無,,,111
大安區,房地(土地+建物),通化街３９巷５０弄１０１號二樓,30.25,住,,,1100918,土地1建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,,88.73,3,2,1,有,無,19500000,219768.0,,0.0,0,陽台外推；其他增建；,RPOPMLRKKIGGFFA67DA,88.73,0.0,0.0,無,,,111
信義區,房地(土地+建物),忠孝東路五段２３６巷２０弄１０號,36.75,住,,,1100925,土地1建物1車位0,一層，平台,四層,公寓(5樓含以下無電梯),住家用,,109.83,4,2,2,有,無,40880000,372212.0,,0.0,0,其他增建；,RPSNMLNKJHHGFDA17DA,109.83,0.0,0.0,無,,,111
文山區,房地(土地+建物),木柵路一段１０３巷５號,33.75,住,,,1100827,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,,105.7,4,2,1,有,無,17300000,163671.0,,0.0,0,其他增建；,RPSOMLTLJIGGFAA67DA,79.22,26.48,0.0,無,,,111
文山區,房地(土地+建物),木柵路一段３３５巷１１弄５號,30.83,住,,,1100824,土地3建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,,84.26,3,2,1,有,無,15580000,184904.0,,0.0,0,其他增建；,RPWNMLMLJHHGFAA27DA,42.56,41.7,0.0,無,1956.0,,111
大安區,房地(土地+建物),新生南路一段１６５巷１６之１號,26.5,住,,,1100610,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,,58.35,2,1,1,有,無,13500000,231362.0,,0.0,0,,RPOPMLNKJHHGFFA27EA,58.35,0.0,0.0,無,1965.0,,111
信義區,房地(土地+建物),吳興街１８４巷６號,64.0,住,,,1110509,土地1建物1車位0,全,二層,透天厝,住家用,,94.3,4,2,2,有,無,34848000,369544.0,,0.0,0,,RPPNMLNLNHHGFDA47EA,94.3,0.0,0.0,無,,,111
文山區,房地(土地+建物),木新路三段７４巷８弄１１號,33.0,住,,,1110517,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,,96.15,3,2,2,有,無,20220000,210296.0,,0.0,0,其他增建；,RPUOMLLMNHHGFAA57DA,82.94,13.21,0.0,無,,,111
南港區,房地(土地+建物),福山街５６巷３號,20.0,住,,,1110505,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,,76.41,2,2,1,有,無,15860000,207564.0,,0.0,0,,RPPNMLSKNHHGFDA77DA,68.76,7.65,0.0,無,,,111
信義區,房地(土地+建物),虎林街１６４巷６０弄２２之１號四樓,27.6,住,,,1110520,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,,86.93,3,2,1,有,無,18000000,207063.0,,0.0,0,,RPQNMLQJOHHGFDA77EA,73.44,0.0,13.49,無,158.0,,111
士林區,房地(土地+建物),延平北路六段１１６巷２弄２５號,46.17,住,,,1110510,土地1建物1車位0,全,一層,透天厝,住家用,,12.0,2,1,1,有,無,12573000,1047750.0,,0.0,0,具重建或重劃、都更等效益；,RPUOMLQLNHHGFEA38DA,12.0,0.0,0.0,無,,,111
萬華區,房地(土地+建物),德昌街１４６號二樓,23.25,住,,,1110402,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,,73.2,3,1,1,有,無,10500000,143443.0,,0.0,0,,RPRNMLSKMHHGFBA67DA,73.2,0.0,0.0,無,,,111
文山區,房地(土地+建物),興隆路三段１１６巷３弄１０號三樓,26.25,住,,,1110405,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,,66.3,3,2,1,有,無,9450000,142534.0,,0.0,0,陽台外推；,RPWNMLRLMHHGFAA08DA,66.3,0.0,0.0,無,,,111
松山區,房地(土地+建物),八德路三段１２巷５２弄３號五樓,31.6,住,,,1110402,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,,110.15,3,2,2,有,無,24500000,222424.0,,0.0,0,,RPUOMLQLMHHGFDA18DA,110.15,0.0,0.0,無,,,111
信義區,房地(土地+建物),和平東路三段４３５巷２８號,17.62,住,,,1110409,土地1建物1車位0,一層，露台,四層,公寓(5樓含以下無電梯),住家用,,52.63,3,2,1,有,無,13880000,263728.0,,0.0,0,其他增建；,RPUOMLOJNHHGFDA87DA,52.63,0.0,0.0,無,,,111
文山區,房地(土地+建物),保儀路１０９巷２３弄１１號四樓,27.5,住,,,1110402,土地1建物1車位0,四層，陽臺,四層,公寓(5樓含以下無電梯),住家用,,91.05,3,3,2,有,無,14750000,161999.0,,0.0,0,陽台外推；頂樓加蓋；其他增建；,RPQOMLTJNHHGFAA67DA,91.05,0.0,0.0,無,378.0,,111
文山區,房地(土地+建物),興隆路二段２２０巷５５弄６號二樓,42.03,住,,,1110413,土地1建物1車位0,二層，陽臺,四層,公寓(5樓含以下無電梯),住家用,,120.51,3,2,2,有,無,18000000,149365.0,,0.0,0,,RPSNMLTKMHHGFAA77DA,120.51,0.0,0.0,無,,,111
信義區,房地(土地+建物),松仁路２５３巷９弄２號四樓,32.75,住,,,1110413,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,,89.1,3,2,1,有,無,16000000,179574.0,,0.0,0,,RPUSMLLKNHHGFDA08DA,89.1,0.0,0.0,無,,,111
松山區,房地(土地+建物),八德路四段１０６巷６弄２號三樓,28.0,住,,,1110418,土地1建物1車位0,三層，露台,四層,公寓(5樓含以下無電梯),住家用,,91.93,3,2,1,有,無,18500000,201240.0,,0.0,0,其他增建；,RPVNMLKLMHHGFDA57DA,91.93,0.0,0.0,無,,,111
松山區,房地(土地+建物),八德路四段６３號四樓,31.46,住,,,1110416,土地1建物1車位0,四層，陽臺,四層,公寓(5樓含以下無電梯),住家用,,98.92,5,2,2,有,無,22500000,227457.0,,0.0,0,陽台外推；其他增建；,RPOOMLTKNHHGFDA87DA,98.92,0.0,0.0,無,,,111
南港區,房地(土地+建物),研究院路三段８６巷２３號二樓,37.13,住,,,1110406,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,,87.85,4,2,1,有,無,9200000,104724.0,,0.0,0,陽台外推；,RPTOMLRKNHHGFDA18DA,75.57,0.0,12.28,無,,,111
文山區,房地(土地+建物),木柵路三段８５巷２３弄３號,38.5,住,,,1110402,土地1建物1車位0,一層，平台，地下層,四層,公寓(5樓含以下無電梯),住家用,,144.28,5,2,2,有,無,25000000,173274.0,,0.0,0,未登記建物；,RPRNMLSKNHHGFAA67DA,144.28,0.0,0.0,無,,,111
文山區,房地(土地+建物),木柵路一段５９巷３０號三樓,17.47,住,,,1110413,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,,71.02,2,2,1,有,無,9560000,134610.0,,0.0,0,陽台外推；,RPUNMLKLNHHGFAA27DA,54.0,0.0,10.8,無,,,111
文山區,房地(土地+建物),福興路７８巷２０弄６號三樓,42.42,住,,,1110417,土地2建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,,110.95,3,2,2,有,無,14300000,128887.0,,0.0,0,其他增建；,RPROMLOJNHHGFAA27DA,96.49,0.0,14.46,無,,,111
文山區,房地(土地+建物),興德路６２巷７號二樓,29.51,住,,,1110411,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,,92.72,3,2,1,有,無,15400000,166091.0,,0.0,0,,RPSQMLPLNHHGFAA97EA,80.93,0.0,11.79,無,,,111
萬華區,房地(土地+建物),雅江街５０之１號,25.0,住,,,1110418,土地2建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,,72.63,4,0,4,有,無,10900000,150076.0,,0.0,0,其他增建；,RPSPMLMKNHHGFBA47DA,72.63,0.0,0.0,無,,,111
文山區,房地(土地+建物),木新路三段３３９巷１弄２號二樓,28.12,住,,,1110416,土地1建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,,80.73,3,1,1,有,無,12500000,154837.0,,0.0,0,陽台外推；其他增建；,RPWOMLMLMHHGFAA67DA,80.73,0.0,0.0,無,,,111
中正區,房地(土地+建物),汀州路二段５７號二樓,32.75,住,,,1110410,土地2建物1車位0,二層,六層,華廈(10層含以下有電梯),住家用,,139.98,4,2,2,有,無,20800000,148593.0,,0.0,0,,RPOOMLLJOHHGFAA86EA,139.98,0.0,0.0,有,,,111
南港區,房地(土地+建物),東新街７７巷１５弄２２號三樓,24.0,住,,,1110417,土地1建物1車位0,三層，陽台,三層,公寓(5樓含以下無電梯),住家用,,54.01,1,1,1,有,無,10580000,195890.0,,0.0,0,頂樓加蓋；,RPTOMLNLNHHGFDA87DA,54.01,0.0,0.0,無,,,111
南港區,房地(土地+建物),福德街３１０巷９弄５號,21.25,住,,,1110421,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,,64.07,4,1,1,有,無,17020000,265647.0,,0.0,0,,RPQNMLSJOHHGFDA97EA,57.28,6.79,0.0,無,,,111
大安區,房地(土地+建物),通化街３９巷５０弄１０５號四樓,23.6,住,,,1110417,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,,84.07,3,1,1,有,無,18100000,215297.0,,0.0,0,陽台外推；其他增建；,RPTOMLMKNHHGFFA87DA,71.77,0.0,12.3,無,,,111
信義區,房地(土地+建物),和平東路三段３９１巷８弄３２號四樓,19.5,住,,,1110430,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,,57.18,2,1,1,有,無,12500000,218608.0,,0.0,0,陽台外推；頂樓加蓋；,RPPOMLLKNHHGFDA27EA,57.18,0.0,0.0,無,,,111
大安區,房地(土地+建物),仁愛路四段２５號地下室,18.93,住,,,1110307,土地2建物1車位0,地下層,十二層,住宅大樓(11層含以上有電梯),住家用,,216.11,0,0,0,無,有,24880000,115127.0,,0.0,0,,RPROMLQKLHHGFFA87DA,157.76,0.0,0.0,有,,,111
信義區,房地(土地+建物),松隆路５９號四樓,23.8,住,,,1110311,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,,73.31,4,0,4,有,無,13880000,189333.0,,0.0,0,陽台加窗其他增建；含租約；,RPWOMLLLLHHGFDA77DA,73.31,0.0,0.0,無,770.0,,111
文山區,房地(土地+建物),辛亥路七段５巷１４號二樓,38.06,住,,,1110308,土地2建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,,105.59,3,2,2,有,無,12800000,121224.0,,0.0,0,,RPRNMLOLLHHGFAA17DA,95.92,0.0,9.67,無,,,111
大安區,房地(土地+建物),永康街１７巷１１號四樓,27.0,住,,,1110302,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,,97.36,3,2,2,有,無,28360000,291290.0,,0.0,0,,RPWOMLTLLHHGFFA78DA,85.04,0.0,12.32,無,822.0,,111
信義區,房地(土地+建物),富陽街７２巷１５號五樓,35.0,住,,,1110306,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,,124.71,3,2,2,有,無,19700000,157966.0,,0.0,0,其他增建；,RPTNMLMLLHHGFDA47DA,107.15,0.0,17.56,無,,,111
信義區,房地(土地+建物),福德街２２１巷３弄９號二樓,28.5,住,,,1110307,土地1建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,,88.65,3,2,1,有,無,18500000,208686.0,,0.0,0,陽台外推；其他增建；,RPPOMLRKLHHGFDA57DA,88.65,0.0,0.0,無,,,111
文山區,房地(土地+建物),興隆路二段９６巷２弄３號二樓,28.8,住,,,1110317,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,,97.91,3,2,2,有,無,15200000,155245.0,,0.0,0,其他增建；,RPQNMLPJMHHGFAA07DA,85.23,0.0,12.68,無,,,111
中正區,房地(土地+建物),羅斯福路三段８４巷２１號五樓,16.98,住,,,1110307,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,,105.17,3,2,2,有,無,24600000,233907.0,,0.0,0,陽台外推；,RPOOMLLJMHHGFAA56DA,77.68,0.0,16.47,有,983.0,,111
文山區,房地(土地+建物),永安街４８巷５０號,87.4,住,,,1110303,土地2建物1車位0,全,二層,透天厝,住家用,,59.02,4,1,2,有,無,26400000,447306.0,,0.0,0,頂樓加蓋；其他增建；,RPTPMLMKJHHGFAA17EA,59.02,0.0,0.0,無,,,111
大安區,房地(土地+建物),瑞安街２４４巷３７號,35.5,住,,,1110303,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,,90.39,3,2,2,有,無,27000000,298706.0,,0.0,0,其他增建；,RPQPMLNLKHHGFFA67EA,90.39,0.0,0.0,無,,,111
信義區,房地(土地+建物),忠孝東路五段５２４巷１弄３號,44.5,住,,,1110325,土地2建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,,87.64,0,0,0,無,無,33000000,376540.0,,0.0,0,,RPOPMLNKMHHGFDA37EA,87.64,0.0,0.0,無,,,111
松山區,房地(土地+建物),南京東路四段５３巷７弄１號三樓,33.56,住,,,1110314,土地1建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,,107.09,2,2,2,有,無,26800000,250257.0,,0.0,0,,RPWOMLNKMHHGFDA97DA,107.09,0.0,0.0,無,,,111
大安區,房地(土地+建物),羅斯福路二段８１巷１２號三樓,40.19,住,,,1110307,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,,115.62,3,2,2,有,無,28500000,246497.0,,0.0,0,陽台外推；,RPWOMLOKMHHGFFA28DA,98.92,0.0,16.7,無,,,111
中正區,房地(土地+建物),重慶南路三段１２４巷１０號,60.0,住,,,1110315,土地2建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,,99.2,4,2,2,有,無,18000000,181452.0,,0.0,0,,RPQNMLTKMHHGFAA67EA,99.2,0.0,0.0,無,,,111
文山區,房地(土地+建物),辛亥路四段１０１巷１４０弄５０號,213.0,住,,,1110303,土地1建物1車位0,全,二層,透天厝,住家用,,168.73,5,3,4,有,有,37000000,219285.0,,0.0,0,未登記建物；,RPQNMLPJLHHGFAA96DA,136.25,14.65,17.83,無,,,111
南港區,房地(土地+建物),忠孝東路六段７０巷２６號,31.0,住,,,1110327,土地1建物1車位0,一層，平台，騎樓,三層,公寓(5樓含以下無電梯),住家用,,79.2,2,2,1,有,無,25000000,315657.0,,0.0,0,,RPQQMLKLMHHGFDA47EA,79.2,0.0,0.0,無,,,111
文山區,房地(土地+建物),木新路二段１１１巷６弄２號三樓,23.71,住,,,1110312,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,,87.42,3,2,1,有,無,11800000,134981.0,,0.0,0,,RPROMLSKLHHGFAA57DA,72.65,0.0,11.75,無,,,111
信義區,房地(土地+建物),基隆路一段３７巷１之１７號,97.0,住,,,1110315,土地2建物1車位0,全,二層,透天厝,住家用,,119.76,4,2,2,有,無,65000000,542752.0,,0.0,0,透天厝含承接賣方已簽之都市更新權變計劃之權利義務具重建或重劃、都更等效益；,RPTNMLPLMHHGFDA87DA,119.76,0.0,0.0,無,,,111
文山區,房地(土地+建物),興隆路三段１８１巷９弄７號,35.33,住,,,1110317,土地1建物1車位0,一層,三層,公寓(5樓含以下無電梯),住家用,,77.41,4,2,1,有,無,10000000,129182.0,,0.0,0,其他增建；,RPOPMLMLMHHGFAA96DA,77.41,0.0,0.0,無,,,111
南港區,房地(土地+建物),研究院路二段３５巷２３弄１之１號,31.0,住,,,1110330,土地1建物1車位0,一層，平台,四層,公寓(5樓含以下無電梯),住家用,,100.8,3,2,1,有,無,17800000,176587.0,,0.0,0,,RPVPMLRLMHHGFDA48DA,100.8,0.0,0.0,無,,,111
信義區,房地(土地+建物),虎林街１６４巷６０弄２２之１號四樓,27.6,住,,,1110303,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,,86.93,3,2,1,有,無,16000000,184056.0,,0.0,0,,RPTRMLLMLHHGFDA97EA,73.44,0.0,13.49,無,158.0,,111
信義區,房地(土地+建物),和平東路三段３９１巷８弄４６號,25.75,住,,,1110330,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,,72.06,2,2,2,有,無,22250000,308770.0,,0.0,0,其他增建；,RPXNMLRLMHHGFDA48DA,62.62,9.44,0.0,無,,,111
中正區,房地(土地+建物),中華路二段３８１巷３號四樓,34.25,住,,,1110326,土地3建物1車位0,四層，陽臺,四層,公寓(5樓含以下無電梯),住家用,,101.63,3,1,1,有,無,14500000,142674.0,,0.0,0,,RPRNMLQJNHHGFAA47EA,101.63,0.0,0.0,無,,,111
大安區,房地(土地+建物),市民大道四段６４號三樓之２,13.83,住,,,1110320,土地1建物1車位0,三層，陽臺,七層,華廈(10層含以下有電梯),住家用,,51.75,2,2,1,有,有,15830000,305894.0,,0.0,0,,RPORMLMKMHHGFFA67EA,51.75,0.0,0.0,有,,,111
中正區,房地(土地+建物),延平南路１７９巷３號四樓之２,23.62,住,,,1110326,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,,146.64,4,2,2,有,有,30500000,207992.0,,0.0,0,,RPTNMLNJNHHGFAA27DA,114.09,0.0,16.9,有,,,111
文山區,房地(土地+建物),福興路６０巷１０弄１４號四樓,31.0,住,,,1110323,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,,101.51,4,3,2,有,無,12880000,126884.0,,0.0,0,頂樓加蓋；其他增建；,RPUNMLQJNHHGFAA67DA,91.47,0.0,10.04,無,,,111
