交易標的,地址,幾樓,屋齡,是否有電梯,坪數,每坪價格,車位坪數,車位每坪價格,緯度,經度,最近捷運站出口,距離(公尺)
房地(土地+建物)+車位,民權東路六段２９６巷４２之１號六樓,6.0,28.0,1,34.85,630685,0.0,,25.071583,121.607478,葫洲站出口2,109
房地(土地+建物),環山路一段５９巷４號四樓,4.0,42.0,0,30.15,490926,0.0,,25.08609,121.568346,西湖站出口1,451
房地(土地+建物),榮華三路４５號,1.0,49.0,0,24.55,855367,0.0,,25.114049,121.520425,石牌站出口2,424
房地(土地+建物)+車位,木柵路一段２３８巷１５弄９號六樓,6.0,7.0,1,38.9,554009,6.05,0.0,24.987566,121.553408,大坪林站出口5,1154
房地(土地+建物),松信路１９號三樓,3.0,,0,21.89,694225,0.0,,25.04855,121.572343,松山站出口2,432
房地(土地+建物)+車位,八德路四段２４５巷１８號八樓,8.0,20.0,1,75.79,1004547,21.53,0.0,25.049656,121.564595,南京三民站出口3,186
房地(土地+建物)+車位,久康街２４巷９號八樓,8.0,14.0,1,59.09,647954,10.17,344149.0,24.989404,121.566203,萬芳社區站出口,1044
房地(土地+建物),南港路一段１７１巷２０號二樓,2.0,,0,28.18,532333,0.0,,25.054546,121.613019,南港展覽館站出口5,389
房地(土地+建物),農安街２７１巷２之１號五樓,5.0,36.0,0,27.02,581002,0.0,,25.064866,121.536062,行天宮站出口4,588
房地(土地+建物)+車位,辛亥路四段２０９巷３８號二十六樓,26.0,2.0,1,44.45,683496,0.0,,25.001988,121.556326,萬芳醫院站出口,323
房地(土地+建物),國興路１巷１５號三樓之２,3.0,39.0,1,18.26,657215,0.0,,25.023157,121.508576,頂溪站出口2,1211
房地(土地+建物),行義路１０巷２號八樓之７,8.0,28.0,1,10.65,469306,0.0,,25.124284,121.526451,石牌站出口1,1531
房地(土地+建物),忠孝東路五段３７２巷２９弄３１號二樓,2.0,40.0,1,31.12,803234,0.0,,25.039173,121.574705,永春站出口2,183
房地(土地+建物),忠孝東路五段４２３巷６弄３０號二樓,2.0,33.0,0,36.81,597743,0.0,,25.041678,121.576599,永春站出口5,80
房地(土地+建物),延平北路五段２３１巷２８號四樓,4.0,48.0,0,19.81,479612,0.0,,25.084306,121.508783,劍潭站出口2,1612
房地(土地+建物)+車位,臥龍街２９２號二樓之１,2.0,7.0,1,33.03,633912,0.0,,25.016848,121.559203,麟光站出口,199
房地(土地+建物)+車位,江南街９６巷９號三樓,3.0,5.0,1,26.36,904199,4.85,371134.0,25.077472,121.576369,港墘站出口1,301
房地(土地+建物),吉林路３６９號四樓,4.0,42.0,1,13.84,614325,0.0,,25.065061,121.530484,中山國小站出口4,443
房地(土地+建物),稻香路２９之３號四樓,4.0,42.0,0,20.45,268922,0.0,,25.139327,121.490156,復興崗站出口1,513
房地(土地+建物)+車位,臥龍街２９２號十樓,10.0,7.0,1,25.86,677397,0.0,,25.016848,121.559203,麟光站出口,199
房地(土地+建物),市民大道四段６４號五樓之３,5.0,,1,21.1,995292,0.0,,25.044863,121.546847,忠孝復興站出口4,388
房地(土地+建物),中原街２２號七樓之１９,7.0,44.0,1,9.88,642540,0.0,,25.056748,121.528782,行天宮站出口1,455
房地(土地+建物),吳興街４５０巷５弄７號五樓,5.0,32.0,0,28.48,589943,0.0,,25.02362,121.568802,象山站出口2,980
房地(土地+建物),康寧路一段２９２號三樓之３,3.0,30.0,1,12.25,555183,0.0,,25.078247,121.597872,內湖站出口2,683
房地(土地+建物),民權東路六段２９６巷２６號十六樓之２,16.0,25.0,1,27.09,729083,0.0,,25.072184,121.606666,葫洲站出口2,66
房地(土地+建物),新生南路一段１３２巷６弄６號五樓,5.0,31.0,0,26.94,737837,0.0,,25.036636,121.532138,東門站出口6,373
房地(土地+建物)+車位,三合街一段３６巷２７號三樓,3.0,6.0,1,124.19,705645,37.61,223345.0,25.128213,121.505741,奇岩站出口1,532
房地(土地+建物)+車位,大安路二段１２２巷２號四樓,4.0,40.0,1,51.18,706876,0.0,,25.030211,121.545875,大安站出口5,366
房地(土地+建物),行義路５８巷２２弄４之１號五樓,5.0,41.0,0,37.33,364333,0.0,,25.12584,121.52862,石牌站出口1,1809
房地(土地+建物),門街１１３巷８號四樓,4.0,52.0,0,43.09,417691,0.0,,25.032414,121.518235,中正紀念堂站出口2,3
房地(土地+建物),浦城街２３號二樓,2.0,35.0,1,50.13,887742,0.0,,25.02412,121.526945,台電大樓站出口3,339
房地(土地+建物)+車位,東湖路４３巷２６弄９號七樓之１,7.0,16.0,1,31.7,520522,0.0,,25.070077,121.61381,東湖站出口3,383
房地(土地+建物)+車位,石牌路二段３１５巷２５號二樓,2.0,13.0,1,60.91,623264,8.77,0.0,25.123043,121.521538,石牌站出口1,1099
房地(土地+建物)+車位,和平東路四段６６巷４１號十四樓,14.0,25.0,1,128.63,380923,0.0,,25.005416,121.565142,辛亥站出口,819
房地(土地+建物)+車位,汀州路三段６３號六樓,6.0,3.0,1,43.48,1007785,12.08,314570.0,25.018005,121.528221,台電大樓站出口1,183
房地(土地+建物),舊莊街一段２１６巷１號,1.0,46.0,0,39.33,388528,0.0,,25.038136,121.622453,南港展覽館站出口7,1820
房地(土地+建物)+車位,大湖山莊街１４９號二樓,1.0,34.0,0,74.8,447848,0.0,,25.086867,121.601606,大湖公園站出口1,340
房地(土地+建物),忠順街二段６６號五樓,5.0,37.0,1,31.02,464197,0.0,,24.984912,121.564733,萬芳社區站出口,1564
房地(土地+建物)+車位,三合街一段３６巷２９號九樓,9.0,6.0,1,88.09,759708,12.54,0.0,25.128083,121.505579,奇岩站出口1,511
房地(土地+建物),重慶北路三段１３７巷３７號四樓,4.0,34.0,0,29.69,524696,0.0,,25.068005,121.515461,大橋頭站出口3,516
房地(土地+建物),長泰街２５６號,1.0,52.0,0,20.77,626005,0.0,,25.02158,121.494568,龍山寺站出口2,1594
房地(土地+建物),光復南路６７６巷１６號六樓之１,6.0,18.0,1,23.02,903435,0.0,,25.030683,121.556366,信義安和站出口4,396
房地(土地+建物),遼寧街１０１巷２弄２０號二樓,2.0,49.0,0,33.15,663632,0.0,,25.050331,121.543219,南京復興站出口4,162
房地(土地+建物),康樂街７２巷１７弄１５３號三樓,3.0,32.0,1,43.33,477729,0.0,,25.071825,121.616674,東湖站出口3,711
房地(土地+建物)+車位,南港路二段１７８巷３２號十樓,10.0,28.0,1,49.77,686472,17.14,116686.0,25.054255,121.600551,南港站出口1,640
房地(土地+建物),龍江路４５５號二樓,2.0,45.0,0,25.63,624249,0.0,,25.067621,121.541119,中山國中站出口,809
房地(土地+建物)+車位,北安路７８９號九樓之１,9.0,8.0,1,29.78,934253,3.87,465116.0,25.085623,121.55387,劍南路站出口1,150
房地(土地+建物)+車位,興隆路三段３０４巷１７５號十樓,10.0,5.0,1,67.45,577886,8.82,226757.0,24.995167,121.554675,萬芳醫院站出口,561
房地(土地+建物),吳興街３６號三樓之１,3.0,28.0,1,37.41,634855,0.0,,25.031264,121.559848,台北101/世貿站出口2,274
房地(土地+建物)+車位,社正路１７巷１５號四樓,4.0,7.0,1,48.17,524475,4.31,0.0,25.089652,121.508974,劍潭站出口1,1711
房地(土地+建物),松德路７２號三樓,3.0,31.0,1,62.63,798065,0.0,,25.038354,121.575868,永春站出口3,263
房地(土地+建物),康樂街６１巷１５弄１２號三樓,3.0,34.0,0,30.47,534992,0.0,,25.069353,121.620019,東湖站出口3,850
房地(土地+建物),松江路１３３巷５０號四樓之３,4.0,17.0,1,10.01,964355,0.0,,25.054315,121.534684,松江南京站出口6,251
房地(土地+建物),社正路１７巷２號三樓之２,3.0,6.0,1,20.04,588716,0.0,,25.0891,121.509143,劍潭站出口1,1677
房地(土地+建物),齊東街７６之１號三樓,3.0,49.0,0,25.44,864670,0.0,,25.041717,121.527572,善導寺站出口5,396
房地(土地+建物),中央北路四段５０９號三樓,3.0,47.0,0,22.54,483666,0.0,,25.128183,121.46861,關渡站出口1,337
房地(土地+建物),新生北路一段２５之２號四樓,4.0,48.0,0,32.09,765389,0.0,,25.047029,121.53125,忠孝新生站出口1,476
房地(土地+建物),江南街１４號二樓,2.0,40.0,0,30.98,590723,0.0,,25.077939,121.57804,港墘站出口1,332
房地(土地+建物),和平東路三段４３５巷１３號二樓,2.0,43.0,0,15.3,248359,0.0,,25.019495,121.558997,麟光站出口,112
房地(土地+建物)+車位,新生南路一段１４５號二樓,2.0,1.0,1,31.87,1531157,4.85,515464.0,25.035887,121.532987,大安森林公園站出口1,285
房地(土地+建物),興隆路三段２０７巷１３弄４號,1.0,40.0,0,34.06,428599,0.0,,24.99502,121.561973,萬芳醫院站出口,646
房地(土地+建物),環山路二段５３巷１弄２４號三樓,3.0,34.0,0,33.5,522454,0.0,,25.085071,121.572696,港墘站出口2,592
房地(土地+建物),新生北路一段２５之２號二樓,2.0,48.0,0,32.09,765389,0.0,,25.047029,121.53125,忠孝新生站出口1,476
房地(土地+建物)+車位,松江路１３３巷１２號六樓,6.0,2.0,1,64.47,1137704,11.73,0.0,25.054317,121.53404,松江南京站出口7,222
房地(土地+建物)+車位,溫泉路６８巷６弄８號七樓,7.0,5.0,1,44.07,625625,11.15,215247.0,25.134438,121.505199,新北投站出口1,328
房地(土地+建物),西園路二段３７２巷８４號三樓,3.0,46.0,0,24.88,401920,0.0,,25.026946,121.490139,龍山寺站出口2,1331
房地(土地+建物)+車位,萬壽路７５巷１６弄８號,1.0,23.0,0,43.17,423879,0.0,,24.985566,121.58848,動物園站出口1,1657
房地(土地+建物),新生北路三段６１號四樓之２９,4.0,45.0,1,12.24,604768,0.0,,25.065942,121.528055,中山國小站出口4,367
房地(土地+建物),敬業三路１６２巷７６號十樓,10.0,21.0,1,47.03,627305,0.0,,25.07798,121.558388,劍南路站出口3,743
房地(土地+建物),新生北路一段２５之２號五樓,5.0,48.0,0,32.09,765389,0.0,,25.047029,121.53125,忠孝新生站出口1,476
房地(土地+建物),和興路６巷１弄６號四樓,4.0,,0,31.14,407163,0.0,,24.985909,121.545812,大坪林站出口5,429
房地(土地+建物),萬盛街８２巷１２號五樓,5.0,33.0,0,40.7,517919,0.0,,25.005609,121.540289,萬隆站出口4,369
房地(土地+建物),龍江路３２８巷４號四樓,4.0,44.0,0,32.0,468818,0.0,,25.065088,121.540573,中山國中站出口,585
房地(土地+建物)+車位,奇岩路１２之１號,1.0,9.0,1,25.32,370947,11.57,155575.0,25.134673,121.507029,新北投站出口1,435
房地(土地+建物)+車位,泉源路３４之１號二樓之５,2.0,24.0,1,18.91,362315,0.0,,25.140237,121.506529,新北投站出口1,473
房地(土地+建物),忠孝東路四段２０５巷７弄７號七樓,7.0,43.0,1,51.16,1094503,0.0,,25.042176,121.552323,忠孝敦化站出口2,88
房地(土地+建物)+車位,延壽街３３２號五樓之３,5.0,13.0,1,63.99,759521,0.0,,25.056447,121.559878,南京三民站出口1,631
房地(土地+建物),行義路１８６巷５４號三樓,3.0,37.0,1,55.53,424974,0.0,,25.133495,121.5305,石牌站出口1,2569
房地(土地+建物)+車位,杏林二路１８之１號,1.0,27.0,1,31.51,431549,0.0,,25.141651,121.498573,新北投站出口2,663
房地(土地+建物),永平街１１號,1.0,48.0,0,21.62,772554,0.0,,25.089939,121.5051,劍潭站出口1,2094
房地(土地+建物)+車位,信義路四段１５１號十三樓,13.0,36.0,1,58.06,1004100,10.26,341131.0,25.033445,121.549779,信義安和站出口2,261
房地(土地+建物),重慶北路四段２２０巷２４號二樓,2.0,52.0,0,20.09,462940,0.0,,25.085825,121.512205,劍潭站出口2,1295
房地(土地+建物)+車位,明水路５９１號六樓,6.0,23.0,1,64.35,906830,7.56,330688.0,25.08082,121.551241,大直站出口1,438
房地(土地+建物),金龍路２２２巷１２號二樓之６,2.0,28.0,1,11.31,698469,0.0,,25.08794,121.585659,內湖站出口1,984
房地(土地+建物),通河街３２３巷３１之３號,3.0,51.0,0,8.92,482188,0.0,,25.081189,121.518742,劍潭站出口2,648
房地(土地+建物),研究院路二段２巷４８號三樓,3.0,36.0,0,10.65,372629,0.0,,25.048678,121.613195,南港站出口2,690
房地(土地+建物),信義路六段１８號二樓,2.0,34.0,1,42.7,679144,0.0,,25.033841,121.575165,象山站出口3,468
房地(土地+建物)+車位,大直街６７巷２０號四樓,4.0,45.0,0,47.17,763039,14.4,190972.0,25.083664,121.547537,大直站出口1,372
房地(土地+建物),國興路４０號十二樓,12.0,43.0,1,19.08,613057,0.0,,25.02485,121.507912,小南門站出口3,1204
房地(土地+建物),民權東路六段２８０巷２５弄４２號四樓,4.0,33.0,0,42.28,560111,0.0,,25.07022,121.605301,葫洲站出口2,320
房地(土地+建物),松隆路９巷３６號五樓,5.0,39.0,1,46.93,639253,0.0,,25.044626,121.567408,市政府站出口4,375
房地(土地+建物),稻香路１５０巷１８號二樓,2.0,4.0,1,21.35,515139,0.0,,25.143318,121.4895,復興崗站出口1,752
房地(土地+建物),文湖街２１巷１１２弄１號二樓之２,2.0,13.0,1,26.48,611834,0.0,,25.091016,121.55998,劍南路站出口1,772
房地(土地+建物),康寧路三段１８９巷１４１弄８號六樓,6.0,26.0,1,38.97,615890,0.0,,25.073844,121.611911,葫洲站出口1,414
房地(土地+建物),大安路一段２０２號七樓之８,7.0,13.0,1,10.24,1626535,0.0,,25.034943,121.5459,大安站出口6,240
房地(土地+建物),福興路９８號二樓之４,2.0,26.0,1,13.06,490201,0.0,,25.005967,121.54994,辛亥站出口,720
房地(土地+建物),光復南路２２巷３７號二樓,2.0,37.0,1,32.12,871829,0.0,,25.04692,121.554741,台北小巨蛋站出口4,546
房地(土地+建物)+車位,舊莊街一段２１２巷１２號二樓,2.0,6.0,1,28.39,617274,7.65,0.0,25.038285,121.622244,南港展覽館站出口7,1799
房地(土地+建物),康樂街６１巷７３弄１８號,1.0,37.0,0,34.51,434705,0.0,,25.070285,121.620325,東湖站出口3,915
房地(土地+建物)+車位,和平東路四段６６巷２１號六樓,6.0,25.0,1,75.36,598500,14.11,0.0,25.005868,121.5657,萬芳社區站出口,855
房地(土地+建物),環河北路二段２０５巷２４號,,,0,39.68,755955,0.0,,25.069199,121.509897,大橋頭站出口1A,678
房地(土地+建物)+車位,菁山路５５之３號四樓,4.0,13.0,1,66.23,446758,12.33,202758.0,25.139242,121.549438,石牌站出口1,4374
房地(土地+建物)+車位,經貿二路１５７巷３６弄１１９號,1.0,11.0,1,99.72,838395,28.15,213144.0,25.062781,121.614301,南港軟體園區站出口1,309
房地(土地+建物)+車位,中山北路七段１４巷３１弄７號七樓之１,7.0,12.0,1,81.43,709035,22.19,0.0,25.119691,121.532355,明德站出口2,1744
房地(土地+建物),石牌路二段３４８巷１８號二樓之１,2.0,27.0,1,17.12,543178,0.0,,25.122295,121.524664,石牌站出口1,1250
房地(土地+建物),光復北路６０巷４２號二樓,2.0,42.0,1,35.68,845087,0.0,,25.049881,121.555339,台北小巨蛋站出口4,307
房地(土地+建物),南深路３３號四樓之１０,4.0,23.0,1,11.14,403911,0.0,,25.036678,121.620821,南港展覽館站出口7,1949
房地(土地+建物),羅斯福路三段２６９巷１５號二樓,2.0,2.0,1,17.37,1099839,0.0,,25.019665,121.530475,台電大樓站出口2,151
房地(土地+建物)+車位,興隆路四段１０５巷３號八樓,8.0,26.0,1,33.6,437439,0.0,,24.987894,121.561155,萬芳醫院站出口,1323
房地(土地+建物)+車位,忠順街一段４８巷５弄８號二樓,2.0,24.0,1,37.95,638954,12.9,0.0,24.983663,121.560507,大坪林站出口5,1746
房地(土地+建物)+車位,港華街５１巷８弄１８號五樓之５,5.0,13.0,1,39.48,666356,9.47,369588.0,25.083543,121.574989,港墘站出口2,388
房地(土地+建物)+車位,稻香路１６１巷１６弄２之５號五樓,5.0,0.0,1,58.81,715452,21.42,196078.0,25.141892,121.488005,復興崗站出口1,538
房地(土地+建物)+車位,吉林路２６巷３８號七樓,7.0,36.0,1,42.42,707272,0.0,,25.051392,121.528438,松江南京站出口1,401
房地(土地+建物)+車位,街１１號二樓,2.0,12.0,1,61.69,884273,8.42,237530.0,25.05467,121.606829,南港站出口2,300
房地(土地+建物),文昌路１５８號五樓,5.0,33.0,0,25.38,449124,0.0,,25.097941,121.520614,芝山站出口1,500
房地(土地+建物)+車位,萬壽路７５巷５１號九樓,9.0,23.0,1,43.95,331739,0.0,,24.985579,121.589263,動物園站出口1,1698
房地(土地+建物)+車位,內湖路二段２５３巷６０號,1.0,12.0,1,116.44,683589,0.0,,25.084284,121.588143,內湖站出口1,620
房地(土地+建物)+車位,行義路１５４巷２３號五樓,5.0,41.0,1,48.28,343814,0.0,,25.130504,121.529967,石牌站出口1,2276
房地(土地+建物),天玉街１６巷３號七樓,7.0,5.0,1,25.83,921286,0.0,,25.120599,121.528544,石牌站出口2,1467
房地(土地+建物),星雲街１５巷１８弄３３號四樓,4.0,39.0,0,29.41,442041,0.0,,25.079106,121.590575,文德站出口1,499
房地(土地+建物)+車位,大湖街１６０巷２弄４號,1.0,28.0,0,61.41,768176,15.85,0.0,25.083824,121.60036,大湖公園站出口2,187
房地(土地+建物),南昌路一段１０８巷１１號四樓之１,4.0,21.0,1,9.4,1135966,0.0,,25.029848,121.516993,中正紀念堂站出口2,312
房地(土地+建物),中和街３６６號八樓之５,8.0,23.0,1,24.73,517604,0.0,,25.141741,121.499514,新北投站出口2,621
房地(土地+建物)+車位,石牌路二段３１５巷２８弄１６號四樓之１,4.0,13.0,1,18.61,580246,0.0,,25.123622,121.52316,石牌站出口1,1249
房地(土地+建物)+車位,延平北路四段２９４巷１５號二樓,2.0,5.0,1,44.81,550460,5.21,0.0,25.077541,121.509662,圓山站出口2,1232
房地(土地+建物),溪口街１巷２０號五樓,5.0,38.0,0,26.41,511088,0.0,,24.99423,121.540092,景美站出口3,171
房地(土地+建物),樂業街１０８巷１８號二樓,2.0,40.0,0,34.67,631103,0.0,,25.020633,121.551009,六張犁站出口,398
房地(土地+建物),四維路１７０巷３６號三樓之９,3.0,13.0,1,24.64,973962,0.0,,25.028196,121.546338,科技大樓站出口,354
房地(土地+建物),溫州街７４巷３弄１號六樓,6.0,43.0,1,16.6,1123824,0.0,,25.019577,121.532217,台電大樓站出口2,322
