交易標的,地址,幾樓,屋齡,是否有電梯,坪數,每坪價格,車位坪數,車位每坪價格,緯度,經度,最近捷運站出口,距離(公尺)
房地(土地+建物),忠孝東路五段７４３巷２１弄１５號,1.0,49.0,0,21.62,1017451,0.0,,25.043756,121.580426,後山埤站出口1,124
房地(土地+建物),泉源路３９之５５號五樓,5.0,36.0,1,17.09,298399,0.0,,25.141441,121.50715,新北投站出口1,617
房地(土地+建物)+車位,景豐街６８號十一樓,11.0,16.0,1,57.89,727482,10.88,257353.0,25.001088,121.545372,萬隆站出口2,587
房地(土地+建物),三元街２１６號四樓之２,4.0,27.0,1,10.28,809661,0.0,,25.027471,121.51248,中正紀念堂站出口2,800
房地(土地+建物),木新路二段２４７號三樓,3.0,,0,25.54,455026,0.0,,24.983272,121.567033,萬芳社區站出口,1708
房地(土地+建物),中山北路七段１１４巷１２號三樓,3.0,45.0,0,58.81,476143,0.0,,25.122018,121.532692,石牌站出口2,1906
房地(土地+建物),吳興街２８４巷５之２號,1.0,37.0,0,31.79,670093,0.0,,25.025498,121.563969,台北101/世貿站出口3,806
房地(土地+建物),芝玉路一段１９７巷２號三樓,3.0,37.0,0,24.49,599419,0.0,,25.107615,121.533276,芝山站出口2,1179
房地(土地+建物),萬大路４２４巷１５３號二樓,2.0,51.0,0,20.73,465570,0.0,,25.020702,121.494077,中原站出口,1693
房地(土地+建物)+車位,瑞安街２０８巷３９號五樓之１,5.0,8.0,1,16.57,1100156,3.42,730994.0,25.029726,121.540643,大安站出口3,426
房地(土地+建物),建國南路一段１６０號九樓之２,9.0,46.0,1,52.57,703845,0.0,,25.041062,121.536977,忠孝新生站出口3,342
房地(土地+建物)+車位,中山北路七段２１９巷１８之１號五樓,5.0,40.0,1,70.31,429545,0.0,,25.128446,121.532767,石牌站出口1,2314
房地(土地+建物),中華路二段５２０號八樓,8.0,44.0,1,18.1,707121,0.0,,25.025538,121.508239,小南門站出口3,1121
房地(土地+建物),溫泉路３５之３號四樓,4.0,45.0,0,34.04,411241,0.0,,25.134001,121.503504,新北投站出口1,330
房地(土地+建物),杭州南路一段１４３巷１２弄２號二樓,2.0,47.0,0,26.01,845864,0.0,,25.035798,121.525194,東門站出口2,296
房地(土地+建物),和平東路一段８５巷１２號三樓之１,3.0,17.0,1,14.31,1149688,0.0,,25.028013,121.525499,古亭站出口5,280
房地(土地+建物)+車位,麗山街６５號五樓,5.0,32.0,1,57.95,898648,15.46,161708.0,25.081553,121.580525,港墘站出口1,501
房地(土地+建物),新生北路二段７３號三樓之８,3.0,44.0,1,8.02,611029,0.0,,25.056717,121.52786,行天宮站出口1,545
房地(土地+建物),光復南路６２８巷１２號二樓,2.0,43.0,0,25.93,763498,0.0,,25.031548,121.556765,信義安和站出口4,377
房地(土地+建物),民族西路２２５巷３８號四樓,4.0,41.0,1,35.08,555906,0.0,,25.070061,121.512186,大橋頭站出口3,714
房地(土地+建物),辛亥路四段７７巷９２弄９號六樓之６,6.0,19.0,1,16.04,628368,0.0,,25.008779,121.561219,辛亥站出口,587
建物,樂業街１０８巷７號五樓,5.0,42.0,0,30.09,148903,0.0,,25.02083,121.55149,六張犁站出口,359
房地(土地+建物),興隆路四段１０５巷５號七樓,7.0,27.0,1,16.72,604207,0.0,,24.987949,121.561129,萬芳醫院站出口,1317
房地(土地+建物)+車位,稻香路１６１巷１６弄２之３號二樓,2.0,1.0,1,37.31,650406,10.71,186741.0,25.141892,121.488005,復興崗站出口1,538
房地(土地+建物),廈門街１２３巷３６號三樓,3.0,48.0,0,17.48,629238,0.0,,25.022852,121.519959,古亭站出口2,451
房地(土地+建物),士東路９１巷２６弄６號二樓之１,2.0,14.0,1,11.75,817295,0.0,,25.112926,121.529878,明德站出口1,1153
房地(土地+建物),中華路二段５０４巷３１號三樓,3.0,44.0,1,13.94,663597,0.0,,25.025016,121.50852,小南門站出口3,1171
房地(土地+建物),杭州南路一段１４巷９號,1.0,25.0,1,40.24,1125122,0.0,,25.039855,121.524984,善導寺站出口4,480
房地(土地+建物),大同街２０２之３號四樓,4.0,43.0,0,28.53,382030,0.0,,25.137663,121.499237,新北投站出口2,337
房地(土地+建物),研究院路二段３５巷２３弄２號四樓,4.0,29.0,0,24.22,536855,0.0,,25.046297,121.616348,南港展覽館站出口7,879
房地(土地+建物)+車位,康寧路一段２６１號十樓之１,10.0,17.0,1,62.91,667612,0.0,,25.078878,121.598253,內湖站出口2,644
房地(土地+建物)+車位,文湖街２１巷１１８弄１２號二樓之１,2.0,5.0,1,40.31,726011,7.53,239044.0,25.091489,121.559856,劍南路站出口1,807
房地(土地+建物),合江街３１巷９號,1.0,47.0,0,45.1,909098,0.0,,25.055499,121.539864,南京復興站出口1,392
房地(土地+建物),景興路５３巷１３號四樓,4.0,47.0,0,36.02,499700,0.0,,24.99667,121.545664,景美站出口2,579
房地(土地+建物),金山南路二段１３２巷２０號四樓之５,4.0,25.0,1,9.06,1225184,0.0,,25.029774,121.525307,古亭站出口5,378
房地(土地+建物),杭州南路一段１０５巷２１之４號二樓,2.0,44.0,0,39.8,884425,0.0,,25.037162,121.526795,東門站出口2,336
房地(土地+建物),新生北路二段２８巷５號八樓之２,8.0,34.0,1,42.49,706114,0.0,,25.053925,121.526364,中山站出口3,545
房地(土地+建物),興隆路三段１２３之５號三樓,3.0,,0,28.75,576705,0.0,,24.998688,121.55844,萬芳醫院站出口,105
房地(土地+建物)+車位,北安路７８９號五樓之１,5.0,9.0,1,29.78,965138,3.87,0.0,25.085623,121.55387,劍南路站出口1,150
房地(土地+建物),青年路１７８巷５２號四樓,4.0,48.0,0,11.87,404378,0.0,,25.019561,121.50183,頂溪站出口2,1495
房地(土地+建物),景興路５３巷２之２號二樓,2.0,45.0,0,23.19,508915,0.0,,24.996748,121.544994,景美站出口2,539
房地(土地+建物),士東路９１巷２６弄６號二樓,2.0,14.0,1,11.75,817295,0.0,,25.112926,121.529878,明德站出口1,1153
房地(土地+建物),瑞安街２４４巷４７號三樓,3.0,52.0,0,34.14,732342,0.0,,25.028022,121.538602,科技大樓站出口,548
房地(土地+建物),仙岩路１６巷４４號五樓,5.0,29.0,0,34.52,472214,0.0,,24.997091,121.550068,萬芳醫院站出口,814
房地(土地+建物),承德路三段３０１巷２２號四樓之２,4.0,1.0,1,17.72,801335,0.0,,25.075657,121.521353,圓山站出口2,449
房地(土地+建物)+車位,天母東路８巷５３之３號六樓,6.0,41.0,1,41.25,756274,0.0,,25.115891,121.531228,明德站出口2,1418
房地(土地+建物),長順街４６巷２５號,,,0,20.29,634743,0.0,,25.031326,121.489101,龍山寺站出口1,1148
房地(土地+建物),文林路７６３號五樓之２,5.0,42.0,1,21.79,500251,0.0,,25.103191,121.519026,芝山站出口2,341
房地(土地+建物),基隆路二段２６３號,1.0,42.0,1,31.26,758223,0.0,,25.022159,121.550282,六張犁站出口,311
房地(土地+建物)+車位,街３２號十一樓之３,11.0,10.0,1,90.8,883428,22.13,0.0,25.05467,121.606829,南港站出口2,300
房地(土地+建物)+車位,民族街１１巷１２號五樓之１,5.0,16.0,1,37.1,650455,13.0,115385.0,25.132693,121.504797,新北投站出口1,492
房地(土地+建物),行善路２５巷４０弄７號四樓,4.0,26.0,1,36.16,605075,0.0,,25.056223,121.577898,松山站出口5,630
房地(土地+建物)+車位,中山北路七段１４８之４號二樓,2.0,38.0,1,56.01,772180,14.6,0.0,25.123393,121.532377,石牌站出口2,1960
房地(土地+建物),康樂街６１巷１２弄２號五樓,5.0,37.0,0,33.14,452600,0.0,,25.068798,121.619034,東湖站出口3,738
房地(土地+建物)+車位,星雲街１３３號九樓,9.0,18.0,1,49.71,970151,8.48,294811.0,25.081095,121.596067,內湖站出口2,318
房地(土地+建物)+車位,萬芳路５０之２２號,,19.0,0,115.13,611357,23.72,252951.0,24.997351,121.570977,木柵站出口,262
房地(土地+建物),吳興街６００巷１００弄１８之１號十樓,10.0,9.0,1,22.96,675007,0.0,,25.017564,121.572151,麟光站出口,1369
房地(土地+建物),萬大路２７７巷４４弄１號十二樓,12.0,40.0,1,36.48,493442,0.0,,25.024943,121.502212,龍山寺站出口2,1156
房地(土地+建物),萬大路２３７巷１０弄２９之１號三樓,3.0,39.0,0,38.67,336165,0.0,,25.025983,121.501529,龍山寺站出口2,1030
房地(土地+建物),民權東路二段１５２巷２２弄４號二樓,2.0,51.0,0,31.84,697146,0.0,,25.060658,121.535055,行天宮站出口3,189
房地(土地+建物),通化街１９巷３３之３號,4.0,,0,20.52,881999,0.0,,25.031712,121.555534,信義安和站出口4,260
房地(土地+建物),重慶南路三段６３號七樓,7.0,10.0,1,26.78,799842,0.0,,25.026572,121.516316,古亭站出口7,558
房地(土地+建物),木新路三段２０２號三樓,3.0,47.0,0,28.14,550906,0.0,,24.981647,121.560022,大坪林站出口5,1700
房地(土地+建物),景豐街５０號四樓之５,4.0,28.0,1,23.26,644822,0.0,,25.000373,121.545956,萬隆站出口2,657
房地(土地+建物),江南街７１巷６０號六樓,6.0,24.0,1,38.12,524604,0.0,,25.074302,121.579166,文德站出口2,709
房地(土地+建物),明水路５５５號十五樓之３４,14.0,27.0,1,13.67,936153,0.0,,25.079106,121.552099,大直站出口3,514
房地(土地+建物),星雲街１６８巷３５號八樓之１,8.0,26.0,1,9.52,756089,0.0,,25.079901,121.597014,內湖站出口2,481
房地(土地+建物)+車位,忠孝東路五段２３６巷３７弄１１號四樓,4.0,26.0,1,28.14,941770,0.0,,25.038137,121.573178,永春站出口2,362
房地(土地+建物),中和街４９３巷１６弄６號,1.0,36.0,0,23.47,639088,0.0,,25.144174,121.494309,復興崗站出口1,1152
房地(土地+建物)+車位,新豐街１９號二樓,2.0,3.0,1,53.05,895447,10.94,0.0,25.059272,121.582653,松山站出口5,1086
房地(土地+建物),合江街１３０巷１９號四樓,4.0,53.0,0,25.69,572111,0.0,,25.05958,121.538238,行天宮站出口3,489
房地(土地+建物),大龍街９１巷１２號六樓之１６,6.0,1.0,1,15.48,756015,0.0,,25.06721,121.516986,民權西路站出口5,477
房地(土地+建物),吳興街３６１巷１弄３號二樓,2.0,46.0,0,26.83,641033,0.0,,25.026019,121.566624,象山站出口2,781
房地(土地+建物)+車位,興隆路四段９６巷３弄１１號二樓,2.0,30.0,1,54.98,412860,0.0,,24.982759,121.561814,大坪林站出口5,1875
房地(土地+建物),大湖山莊街２１９巷２４號二樓,2.0,34.0,0,34.22,584423,0.0,,25.088949,121.59958,大湖公園站出口1,629
房地(土地+建物),公路３０１巷３號二樓,2.0,37.0,0,28.29,434833,0.0,,25.132303,121.502681,北投站出口2,379
房地(土地+建物),南京東路五段２５１巷２４弄３號五樓,5.0,41.0,0,24.11,696829,0.0,,25.052349,121.565015,南京三民站出口4,90
房地(土地+建物),福志路１０８號三樓,3.0,42.0,0,27.81,625050,0.0,,25.098644,121.528158,士林站出口1,551
房地(土地+建物),延平南路１８５號四樓之１,4.0,42.0,1,54.95,527791,0.0,,25.034156,121.507553,小南門站出口2,292
房地(土地+建物)+車位,民權東路六段１８３號二樓,2.0,14.0,1,85.63,746013,0.0,,25.068017,121.597064,葫洲站出口2,1137
房地(土地+建物),士東路２００巷８０號二樓,2.0,45.0,0,21.39,556263,0.0,,25.110019,121.534003,芝山站出口2,1361
房地(土地+建物),興隆路三段１８５巷９弄１２號四樓,4.0,39.0,0,26.24,365912,0.0,,24.995871,121.562147,萬芳醫院站出口,592
房地(土地+建物),哈密街５９巷７８弄９號四樓之３,4.0,24.0,1,46.29,500740,0.0,,25.076071,121.514844,圓山站出口2,714
房地(土地+建物)+車位,松河街７７０號五樓之１,5.0,13.0,1,37.3,653547,5.5,454545.0,25.061335,121.611831,南港軟體園區站出口1,419
房地(土地+建物),木柵路一段２９８號二樓,2.0,,0,19.47,467268,0.0,,24.988425,121.556806,萬芳醫院站出口,1222
房地(土地+建物),中正路３３５巷６弄７號三樓,3.0,47.0,0,30.2,605868,0.0,,25.094048,121.522798,士林站出口1,319
房地(土地+建物),忠誠路二段２１巷６９弄１０號四樓,4.0,50.0,0,17.79,646541,0.0,,25.11035,121.533544,芝山站出口2,1341
房地(土地+建物),吳興街６００巷７６弄９０號五樓,5.0,25.0,0,29.75,531078,0.0,,25.018508,121.569857,麟光站出口,1134
房地(土地+建物)+車位,光復南路５７巷１９號七樓,7.0,39.0,1,37.53,673683,0.0,,25.045947,121.558792,國父紀念館站出口5,501
房地(土地+建物),尊賢街２０６巷２號四樓,4.0,51.0,0,31.21,472622,0.0,,25.115303,121.508201,唭哩岸站出口1,615
房地(土地+建物)+車位,環山路二段２８號四樓之５,4.0,4.0,1,29.32,918370,5.82,0.0,25.085889,121.572698,港墘站出口2,678
房地(土地+建物),中山北路六段２巷４１弄３號四樓,4.0,40.0,0,31.47,657217,0.0,,25.103727,121.527671,芝山站出口2,537
房地(土地+建物),健康路３２５巷２３號四樓,4.0,36.0,0,30.35,731472,0.0,,25.056244,121.56704,南京三民站出口4,568
房地(土地+建物),環河南路二段１４８巷１２號三樓,3.0,34.0,0,29.9,394701,0.0,,25.036202,121.49448,龍山寺站出口1,515
房地(土地+建物),大興街９巷４號,1.0,40.0,0,61.08,368365,0.0,,25.130097,121.49781,北投站出口2,173
房地(土地+建物),內湖路三段７２巷６１號十一樓,11.0,28.0,1,23.77,673191,0.0,,25.088641,121.590828,內湖站出口1,645
房地(土地+建物),復興北路４８６號五樓之３,5.0,39.0,1,26.0,780774,0.0,,25.065057,121.544119,中山國中站出口,471
房地(土地+建物),康樂街７２巷１７弄１１７號,1.0,38.0,0,24.94,517156,0.0,,25.071429,121.616844,東湖站出口3,691
房地(土地+建物),中社路一段１１巷６２號,,47.0,0,31.38,665300,0.0,,25.109874,121.562164,劍南路站出口1,2797
房地(土地+建物)+車位,民權東路六段１８０巷８８號三樓,3.0,7.0,1,60.73,808657,11.27,0.0,25.065763,121.592452,文德站出口1,1591
房地(土地+建物)+車位,向陽路２５８巷９８號七樓之２,7.0,14.0,1,40.01,728877,9.83,254323.0,25.058273,121.596563,昆陽站出口4,900
房地(土地+建物)+車位,明水路３８７號四樓,4.0,27.0,1,58.67,846773,0.0,,25.077583,121.546364,大直站出口3,216
房地(土地+建物)+車位,民權東路六段１８０巷４２弄２０號,1.0,15.0,1,45.48,886545,10.29,0.0,25.066933,121.591946,文德站出口1,1452
房地(土地+建物),舊莊街一段１４５巷６弄５１號三樓,3.0,45.0,0,19.3,400011,0.0,,25.03927,121.622505,南港展覽館站出口7,1699
房地(土地+建物),永康街７巷６號四樓之１,4.0,42.0,1,37.42,1010177,0.0,,25.033041,121.5306,東門站出口6,118
房地(土地+建物)+車位,明德路２８８號八樓之３,8.0,23.0,1,22.23,934291,3.5,0.0,25.115175,121.522643,石牌站出口2,669
房地(土地+建物),和平西路三段３８２巷１２弄３２號四樓,4.0,47.0,0,12.55,478176,0.0,,25.03464,121.490709,龍山寺站出口1,894
房地(土地+建物),港華街８５巷２５號二樓,2.0,40.0,0,26.16,539690,0.0,,25.083941,121.574805,港墘站出口2,431
房地(土地+建物),豐年路二段１２０號二樓,2.0,47.0,0,15.5,474284,0.0,,25.136763,121.494238,北投站出口1,629
房地(土地+建物),吳興街３６５巷３１號四樓,4.0,51.0,0,25.65,647124,0.0,,25.026086,121.567757,象山站出口2,733
房地(土地+建物),光復南路４５６巷２３號四樓,4.0,39.0,1,45.13,930647,0.0,,25.035261,121.556494,信義安和站出口5,368
房地(土地+建物)+車位,三合街一段８２巷８０號八樓,8.0,8.0,1,74.2,786742,13.19,0.0,25.128829,121.504569,奇岩站出口1,470
房地(土地+建物)+車位,福德街３７３巷２７號十四樓,14.0,25.0,1,38.71,555400,0.0,,25.039354,121.59158,後山埤站出口3,1062
房地(土地+建物),延吉街１３１巷７號四樓,4.0,42.0,1,34.89,752710,0.0,,25.042749,121.554679,國父紀念館站出口1,224
房地(土地+建物),莒光路２５６號二樓,2.0,23.0,1,35.76,483720,0.0,,25.031302,121.499361,龍山寺站出口2,426
房地(土地+建物)+車位,民權西路１６０巷２６弄１號十七樓之１,17.0,1.0,1,76.08,678945,19.52,221311.0,25.061697,121.515707,大橋頭站出口2,298
房地(土地+建物),港華街５１巷３弄２號二樓,2.0,41.0,0,32.08,557355,0.0,,25.083325,121.575744,港墘站出口1,355
房地(土地+建物),延吉街４８巷２６號三樓,3.0,45.0,1,37.39,716847,0.0,,25.045055,121.552651,忠孝敦化站出口2,393
房地(土地+建物)+車位,經園街６８號七樓之２,7.0,15.0,1,36.87,802920,10.09,247770.0,25.062124,121.61657,南港軟體園區站出口1,206
房地(土地+建物),天祥路３０號三樓,3.0,52.0,0,19.25,644019,0.0,,25.061349,121.520963,民權西路站出口3,121
房地(土地+建物)+車位,民權西路１６０巷２６弄１號十七樓之２,17.0,1.0,1,66.41,671692,19.52,206967.0,25.061697,121.515707,大橋頭站出口2,298
房地(土地+建物),西園路二段３２０巷３６弄１７號三樓,3.0,51.0,0,9.74,410657,0.0,,25.027101,121.491242,龍山寺站出口2,1239
房地(土地+建物)+車位,光復南路４１９巷１５１號,1.0,23.0,1,30.92,1022515,11.36,220070.0,25.036513,121.560454,台北101/世貿站出口1,398
房地(土地+建物)+車位,民權西路１６０巷２６弄１號十七樓,17.0,1.0,1,76.11,678473,19.52,235656.0,25.061697,121.515707,大橋頭站出口2,298
房地(土地+建物),中社路二段９１巷６號,1.0,47.0,0,31.13,445826,0.0,,25.107624,121.567058,劍南路站出口1,2729
房地(土地+建物),吳興街５２４巷４１號二樓,2.0,43.0,0,25.5,552860,0.0,,25.022204,121.567688,麟光站出口,1001
房地(土地+建物),中華路二段６６６之８號五樓之２,5.0,33.0,1,33.3,570533,0.0,,25.024295,121.511228,古亭站出口8,1118
房地(土地+建物),內湖路一段２１７巷１號七樓,7.0,39.0,1,35.99,491784,0.0,,25.083573,121.564426,西湖站出口1,262
房地(土地+建物),德行東路３１０號五樓,5.0,43.0,0,37.58,457127,0.0,,25.110092,121.536749,芝山站出口2,1609
房地(土地+建物),南京東路五段２５１巷２１號四樓,4.0,37.0,0,27.73,721237,0.0,,25.052707,121.565179,南京三民站出口4,133
房地(土地+建物),石牌路二段３１５巷２８弄１０號四樓,4.0,42.0,0,37.09,486891,0.0,,25.123054,121.522798,石牌站出口1,1177
